image,xmin,ymin,xmax,ymax,label,score
converted_png/0297_07.png,1164,185,1995,1829,1,4.017573833465576
converted_png/0298_00.png,1785,384,3327,3370,1,3.551799774169922
converted_png/0298_01.png,1655,661,3327,3317,1,4.92605447769165
converted_png/0298_02.png,982,447,1995,1906,1,3.963990211486816
converted_png/0298_03.png,1008,262,1995,1996,1,3.5358757972717285
converted_png/0300_00.png,129,1234,337,1753,1,4.079954624176025
converted_png/0300_01.png,868,428,1574,1938,1,3.09598445892334
converted_png/0300_01.png,1590,870,1995,1983,1,3.09598445892334
converted_png/0300_02.png,164,373,1975,3072,1,4.462417125701904
converted_png/0300_02.png,294,2453,520,2912,1,4.462417125701904
converted_png/0300_03.png,1603,341,3327,3221,1,3.4531078338623047
converted_png/0300_03.png,2799,2037,3327,3232,1,3.4531078338623047
converted_png/0300_04.png,784,377,1678,1919,1,3.0573012828826904
converted_png/0300_04.png,1684,1087,1995,2143,1,3.0573012828826904
converted_png/0300_05.png,369,358,1408,1727,1,4.992400169372559
converted_png/0300_06.png,1265,554,3327,2805,1,3.638942003250122
converted_png/0300_06.png,2799,3370,3327,4095,1,3.638942003250122
converted_png/0300_07.png,790,371,1995,1631,1,4.200989723205566
converted_png/0300_07.png,1751,1669,1995,2456,1,4.200989723205566
converted_png/0300_08.png,1326,597,3327,2090,1,3.7447805404663086
converted_png/0300_08.png,2539,2101,3327,3328,1,3.7447805404663086
converted_png/0300_09.png,294,640,2496,2720,1,5.327871799468994
converted_png/0301_00.png,1967,565,3327,3360,1,3.4849019050598145
converted_png/0301_01.png,1153,326,1995,1874,1,3.587071418762207
converted_png/0301_02.png,1101,371,1995,1861,1,4.446397304534912
converted_png/0301_02.png,836,415,992,607,1,4.446397304534912
converted_png/0301_08.png,1854,608,3327,3114,1,4.74191427230835
converted_png/0302_00.png,649,556,1652,1900,1,4.125831127166748
converted_png/0302_01.png,519,524,1502,2124,1,3.425135374069214
converted_png/0302_01.png,353,595,732,774,1,3.425135374069214
converted_png/0302_02.png,1308,853,2747,3168,1,3.9411873817443848
converted_png/0302_02.png,338,2080,745,2645,1,3.9411873817443848
converted_png/0303_00.png,546,917,2045,3189,1,5.322410106658936
converted_png/0303_00.png,1074,3509,2998,4095,1,5.322410106658936
converted_png/0303_01.png,301,255,675,831,1,4.990443706512451
converted_png/0303_01.png,597,1138,1216,1925,1,4.990443706512451
converted_png/0303_01.png,353,2015,1860,2456,1,4.990443706512451
converted_png/0303_03.png,1430,320,3327,2837,1,5.257533550262451
converted_png/0303_04.png,1941,469,3327,3125,1,3.1994645595550537
converted_png/0303_05.png,821,345,1995,1804,1,3.0754880905151367
converted_png/0303_05.png,1834,1817,1995,2053,1,3.0754880905151367
converted_png/0303_07.png,431,742,1070,1535,1,4.165202617645264
converted_png/0303_07.png,504,2060,1840,2456,1,4.165202617645264
converted_png/0304_00.png,1707,650,3327,3360,1,5.155624866485596
converted_png/0304_00.png,3016,3018,3327,3402,1,5.155624866485596
converted_png/0304_03.png,155,607,1185,2085,1,4.745139598846436
converted_png/0304_03.png,119,1420,358,1817,1,4.745139598846436
converted_png/0304_04.png,1118,2752,1638,3082,1,3.719658851623535
converted_png/0304_05.png,1837,309,3327,2528,1,3.7082557678222656
converted_png/0304_05.png,3042,2773,3327,3029,1,3.7082557678222656
converted_png/0304_06.png,1107,198,1995,1638,1,3.3607449531555176
converted_png/0304_07.png,1029,403,1995,2073,1,3.6462368965148926
converted_png/0305_00.png,135,351,1325,1881,1,4.597949028015137
converted_png/0305_00.png,171,1401,571,1791,1,4.597949028015137
converted_png/0305_01.png,1642,287,1995,1273,1,3.6720051765441895
converted_png/0305_01.png,831,492,1995,1874,1,3.6720051765441895
converted_png/0305_02.png,710,554,2288,3349,1,3.657731533050537
converted_png/0305_02.png,294,2528,1126,3104,1,3.657731533050537
converted_png/0305_03.png,795,447,1995,1970,1,4.728678226470947
converted_png/0305_04.png,1230,640,3327,3413,1,3.0052430629730225
converted_png/0305_05.png,251,842,2262,3146,1,4.777656078338623
converted_png/0305_05.png,233,2634,780,3264,1,4.777656078338623
converted_png/0305_06.png,228,575,1351,2066,1,4.912990093231201
converted_png/0305_06.png,171,1593,327,1970,1,4.912990093231201
converted_png/0306_00.png,182,362,1984,3424,1,4.098703384399414
converted_png/0306_01.png,135,1452,779,2041,1,4.7413716316223145
converted_png/0306_02.png,147,298,1092,1941,1,4.363848209381104
converted_png/0306_02.png,1144,1376,2288,2944,1,4.363848209381104
converted_png/0306_02.png,190,2677,814,3488,1,4.363848209381104
converted_png/0306_03.png,852,1791,1143,2098,1,3.6433935165405273
converted_png/0307_00.png,1464,704,3327,3306,1,4.370274066925049
converted_png/0307_00.png,2617,3029,3327,3690,1,4.370274066925049
converted_png/0307_02.png,842,729,1995,2028,1,4.367917537689209
converted_png/0307_02.png,1590,1618,1995,2245,1,4.367917537689209
converted_png/0308_00.png,1138,339,1995,1676,1,4.389468669891357
converted_png/0308_01.png,1263,319,1995,1727,1,3.926877737045288
converted_png/0308_01.png,977,383,1185,639,1,3.926877737045288
converted_png/0308_02.png,1889,565,3327,2762,1,4.7886247634887695
converted_png/0308_03.png,1915,533,3327,3210,1,3.75709867477417
converted_png/0309_02.png,1044,275,1995,1778,1,3.2541961669921875
converted_png/0309_02.png,1647,1906,1995,2456,1,3.2541961669921875
converted_png/0310_00.png,1300,522,3128,2880,1,3.783647775650024
converted_png/0310_00.png,2617,2442,3327,3370,1,3.783647775650024
converted_png/0310_01.png,1499,714,3327,2997,1,3.1835148334503174
converted_png/0310_02.png,894,447,1995,1810,1,3.3105454444885254
converted_png/0310_03.png,784,403,1673,1817,1,4.1585693359375
converted_png/0310_03.png,1658,409,1881,697,1,4.1585693359375
converted_png/0310_03.png,1767,1382,1995,1823,1,4.1585693359375
converted_png/0311_00.png,1586,650,3327,3296,1,5.582803249359131
converted_png/0311_01.png,1638,832,3327,3370,1,3.2325587272644043
converted_png/0311_02.png,940,601,1995,1868,1,3.923880815505981
converted_png/0311_02.png,1710,1554,1995,2092,1,3.923880815505981
converted_png/0311_03.png,956,390,1995,1957,1,5.289683818817139
converted_png/0312_03.png,1190,191,1995,1721,1,3.015960693359375
converted_png/0312_04.png,826,198,1003,415,1,3.673077344894409
converted_png/0313_00.png,1603,352,3189,3093,1,3.410361051559448
converted_png/0313_00.png,2790,3786,3033,4095,1,3.410361051559448
converted_png/0313_01.png,140,1426,504,1797,1,3.973398447036743
converted_png/0313_02.png,277,2464,780,3018,1,3.8722023963928223
converted_png/0313_03.png,1395,650,3327,3072,1,6.066094875335693
converted_png/0313_04.png,150,1414,426,1836,1,5.119595527648926
converted_png/0313_05.png,831,383,1995,1855,1,6.031618595123291
converted_png/0313_06.png,190,1002,1967,3328,1,5.463598251342773
converted_png/0314_01.png,658,554,2764,2752,1,4.180041790008545
converted_png/0314_01.png,2704,3072,3327,3744,1,4.180041790008545
converted_png/0315_00.png,873,332,1995,1829,1,4.128248691558838
converted_png/0315_01.png,1568,469,3327,3093,1,3.364781379699707
converted_png/0315_01.png,3068,3072,3327,3317,1,3.364781379699707
converted_png/0315_02.png,2556,2496,3327,3050,1,4.78267240524292
converted_png/0315_03.png,836,345,1777,1855,1,4.881813049316406
converted_png/0315_03.png,1637,1433,1995,1791,1,4.881813049316406
converted_png/0316_00.png,213,422,1481,1708,1,4.218229293823242
converted_png/0316_03.png,225,714,2435,3018,1,4.350897789001465
converted_png/0317_00.png,554,682,2227,3328,1,5.025526523590088
converted_png/0317_00.png,338,2453,771,2869,1,5.025526523590088
converted_png/0317_01.png,317,319,1330,2015,1,4.781754970550537
converted_png/0317_02.png,602,678,1179,1970,1,3.6563007831573486
converted_png/0318_00.png,1195,358,1995,2015,1,4.5143632888793945
converted_png/0318_06.png,1923,597,3327,3136,1,5.824997425079346
converted_png/0319_00.png,992,441,1995,1983,1,4.294496059417725
converted_png/0319_01.png,1681,906,3327,3402,1,5.007978916168213
converted_png/0319_02.png,1195,326,1995,1977,1,3.0620908737182617
converted_png/0320_00.png,1845,586,3327,2794,1,4.21131706237793
converted_png/0320_01.png,1923,917,3327,3264,1,7.783787250518799
converted_png/0320_03.png,1107,358,1995,1657,1,3.958626747131348
converted_png/0320_04.png,369,339,1195,2053,1,4.836531639099121
converted_png/0320_06.png,1133,499,1995,1868,1,6.432103633880615
converted_png/0321_01.png,320,725,606,981,1,5.141106128692627
converted_png/0321_03.png,182,2314,658,3253,1,3.867387533187866
converted_png/0322_00.png,1863,586,3327,3136,1,4.732209205627441
converted_png/0322_01.png,1091,345,1995,1849,1,5.393148422241211
converted_png/0322_03.png,88,479,1003,1823,1,3.2462081909179688
converted_png/0323_00.png,225,597,2019,3072,1,4.968438148498535
converted_png/0323_01.png,1179,403,1995,2162,1,3.359669685363769
converted_png/0323_02.png,161,390,1153,1836,1,5.3117499351501465
converted_png/0323_03.png,1941,576,3327,3786,1,3.229557514190674
converted_png/0323_07.png,972,313,1995,1676,1,4.58080005645752
converted_png/0323_07.png,1814,1497,1995,2041,1,4.58080005645752
converted_png/0324_01.png,1854,885,3327,3893,1,3.312473058700561
converted_png/0324_03.png,124,595,1335,2015,1,5.086627960205078
converted_png/0324_03.png,218,1669,660,1804,1,5.086627960205078
converted_png/0324_04.png,1294,511,1995,2284,1,3.5912299156188965
converted_png/0324_06.png,199,864,2279,3221,1,4.679194450378418
converted_png/0324_07.png,88,633,1159,2066,1,3.8784313201904297
converted_png/0325_01.png,821,339,1387,1106,1,3.986191511154175
converted_png/0325_01.png,1580,620,1995,1733,1,3.986191511154175
converted_png/0325_01.png,223,2047,1159,2456,1,3.986191511154175
converted_png/0325_02.png,961,1733,1159,2130,1,3.4076805114746094
converted_png/0325_03.png,213,428,1465,1849,1,4.830674648284912
converted_png/0325_03.png,145,1638,457,2085,1,4.830674648284912
converted_png/0325_04.png,2418,384,3146,1770,1,4.8847761154174805
converted_png/0325_04.png,1741,2677,2522,3157,1,4.8847761154174805
converted_png/0325_05.png,1450,307,1881,1068,1,4.071693420410156
converted_png/0325_05.png,1309,1292,1626,1785,1,4.071693420410156
converted_png/0325_06.png,233,682,2478,3082,1,5.276226997375488
converted_png/0325_06.png,398,3125,875,3434,1,5.276226997375488
converted_png/0326_00.png,1672,682,3327,3210,1,5.732571601867676
converted_png/0326_01.png,329,608,1993,3114,1,3.102034330368042
converted_png/0326_02.png,1008,396,1995,1887,1,5.034070491790772
converted_png/0326_04.png,1195,332,1995,1797,1,3.177098274230957
converted_png/0326_04.png,1678,1810,1995,2456,1,3.177098274230957
converted_png/0326_07.png,2123,501,3327,3072,1,3.314136266708374
converted_png/0326_07.png,2782,3402,3327,4095,1,3.314136266708374
converted_png/0327_00.png,306,300,1497,1861,1,4.7466654777526855
converted_png/0327_00.png,192,1669,639,1964,1,4.7466654777526855
converted_png/0327_01.png,866,373,2487,3434,1,4.556537628173828
converted_png/0327_01.png,502,3125,866,3626,1,4.556537628173828
converted_png/0327_02.png,337,326,1247,2079,1,3.0214765071868896
converted_png/0327_03.png,216,405,2158,3338,1,3.0478501319885254
converted_png/0328_01.png,343,332,1289,1829,1,5.090598106384277
converted_png/0328_02.png,225,565,2201,3008,1,4.936859130859375
converted_png/0329_00.png,1179,390,1995,2034,1,3.214119911193848
converted_png/0329_01.png,1880,629,3137,3189,1,3.624820232391357
converted_png/0329_01.png,2894,2666,3327,3914,1,3.624820232391357
converted_png/0330_00.png,624,501,2244,3093,1,3.36760687828064
converted_png/0330_00.png,346,3146,485,3648,1,3.36760687828064
converted_png/0330_01.png,665,505,1471,1951,1,4.329221248626709
converted_png/0330_02.png,358,383,1289,1855,1,3.490856647491455
converted_png/0330_03.png,1100,640,2435,3072,1,3.31435775756836
converted_png/0330_03.png,233,2890,849,3520,1,3.31435775756836
converted_png/0331_00.png,904,211,1995,1804,1,6.636649131774902
converted_png/0331_01.png,119,345,483,863,1,4.097224712371826
converted_png/0331_01.png,670,441,1491,2188,1,4.097224712371826
converted_png/0331_01.png,109,1721,332,2028,1,4.097224712371826
converted_png/0331_02.png,1447,896,2764,3072,1,3.821501731872559
converted_png/0331_02.png,364,970,918,1429,1,3.821501731872559
converted_png/0331_02.png,329,2464,987,3317,1,3.821501731872559
converted_png/0331_03.png,343,204,1003,895,1,3.7723217010498047
converted_png/0331_03.png,670,953,1564,2309,1,3.7723217010498047
converted_png/0331_03.png,114,1855,285,2015,1,3.7723217010498047
converted_png/0331_04.png,1008,153,1995,1861,1,8.460472106933594
converted_png/0331_05.png,1464,1152,3327,3306,1,7.107097148895264
converted_png/0331_06.png,2409,309,3327,2741,1,3.817994594573975
converted_png/0331_06.png,1378,885,2392,2869,1,3.817994594573975
converted_png/0331_07.png,493,394,1655,1461,1,3.7723331451416016
converted_png/0331_07.png,1586,1770,2721,4095,1,3.7723331451416016
converted_png/0331_09.png,228,435,1606,1874,1,5.1465020179748535
converted_png/0331_09.png,166,1119,447,1644,1,5.1465020179748535
converted_png/0333_00.png,1159,435,1995,1970,1,3.807644844055176
converted_png/0333_01.png,1577,618,3327,3125,1,5.092930793762207
converted_png/0333_02.png,1923,682,3327,3424,1,3.150463104248047
converted_png/0333_03.png,1008,454,1995,1810,1,4.1121978759765625
converted_png/0334_00.png,1122,262,1995,1964,1,4.066098213195801
converted_png/0334_05.png,1967,586,3327,3338,1,4.098465919494629
converted_png/0335_01.png,164,746,1802,3125,1,4.72046422958374
converted_png/0335_05.png,977,537,1995,1913,1,4.186010360717773
converted_png/0335_06.png,124,441,1060,1855,1,3.950228691101074
converted_png/0335_07.png,1715,736,3327,3114,1,4.094992160797119
converted_png/0336_01.png,1221,319,1995,1836,1,3.422412157058716
converted_png/0336_07.png,286,2410,537,2709,1,5.855741500854492
converted_png/0337_01.png,1647,403,1995,1132,1,4.747399806976318
converted_png/0337_01.png,894,492,1782,2156,1,4.747399806976318
converted_png/0337_02.png,2106,202,3327,3189,1,4.188965320587158
converted_png/0337_03.png,727,684,1995,2041,1,5.548711776733398
converted_png/0337_04.png,1438,714,3327,3424,1,5.824423789978027
converted_png/0338_00.png,1049,351,1995,1785,1,3.028278350830078
converted_png/0338_00.png,1684,2284,1995,2456,1,3.028278350830078
converted_png/0338_02.png,628,639,1091,1420,1,9.455354690551758
converted_png/0338_04.png,1447,554,3172,3296,1,6.647481441497803
converted_png/0338_07.png,904,403,1995,2034,1,6.760758876800537
converted_png/0338_07.png,1829,1612,1995,1772,1,6.760758876800537
converted_png/0339_00.png,187,531,1039,2284,1,4.2541680335998535
converted_png/0339_03.png,286,778,1750,3733,1,5.00015115737915
converted_png/0340_06.png,644,729,1330,1650,1,3.786268711090088
converted_png/0340_06.png,1637,1202,1995,1426,1,3.786268711090088
converted_png/0340_06.png,1273,1586,1725,2329,1,3.786268711090088
converted_png/0341_00.png,956,479,1995,2130,1,3.065566301345825
converted_png/0341_00.png,987,614,1148,819,1,3.065566301345825
converted_png/0341_04.png,888,332,1995,1970,1,6.211294651031494
converted_png/0341_05.png,462,319,1356,2073,1,3.62668514251709
converted_png/0341_05.png,150,1618,493,2009,1,3.62668514251709
converted_png/0342_04.png,1289,364,1995,1861,1,4.184042930603027
converted_png/0342_04.png,1658,2028,1995,2456,1,4.184042930603027
converted_png/0343_00.png,190,2261,892,3125,1,4.0446062088012695
converted_png/0343_00.png,1395,2794,2114,3370,1,4.0446062088012695
converted_png/0343_01.png,779,543,1476,1478,1,4.889277458190918
converted_png/0343_01.png,119,1318,1315,2009,1,4.889277458190918
converted_png/0343_03.png,208,224,840,1354,1,4.517827987670898
converted_png/0343_03.png,242,896,2132,3072,1,4.517827987670898
converted_png/0343_04.png,364,586,2409,2634,1,5.870479583740234
converted_png/0343_04.png,1689,3050,2236,3424,1,5.870479583740234
converted_png/0343_05.png,213,441,1497,1516,1,4.885781764984131
converted_png/0343_05.png,868,1701,1335,2066,1,4.885781764984131
converted_png/0344_03.png,176,390,1211,1701,1,4.7839884757995605
converted_png/0345_00.png,1984,533,3327,2954,1,4.420582294464111
converted_png/0345_01.png,1837,512,3327,2901,1,3.132332324981689
converted_png/0345_02.png,1133,326,1995,1829,1,4.717926502227783
converted_png/0346_00.png,109,486,1133,1842,1,5.527281284332275
converted_png/0346_01.png,164,618,1941,3061,1,5.584039211273193
converted_png/0346_01.png,303,2410,520,2698,1,5.584039211273193
converted_png/0347_00.png,727,396,1995,1829,1,3.7002110481262207
converted_png/0347_01.png,545,383,1434,1810,1,4.605337142944336
converted_png/0347_01.png,1699,639,1995,1797,1,4.605337142944336
converted_png/0347_02.png,832,725,2201,3082,1,4.602497100830078
converted_png/0347_02.png,2825,768,2990,1226,1,4.602497100830078
converted_png/0347_02.png,2695,2154,3327,3274,1,4.602497100830078
converted_png/0347_03.png,384,428,1522,1906,1,4.208963394165039
converted_png/0347_04.png,883,650,2322,3040,1,3.649171829223633
converted_png/0347_04.png,2678,960,3327,1514,1,3.649171829223633
converted_png/0347_04.png,2825,2229,3327,3200,1,3.649171829223633
converted_png/0347_04.png,3111,3392,3327,3690,1,3.649171829223633
converted_png/0347_05.png,1170,650,3327,3296,1,3.339509963989258
converted_png/0348_00.png,2088,608,3327,3232,1,3.6783430576324463
converted_png/0348_01.png,1237,383,1995,2034,1,3.5260226726531982
converted_png/0348_02.png,1096,249,1995,2066,1,3.0520315170288086
converted_png/0349_01.png,1386,373,3327,3125,1,3.744833469390869
converted_png/0349_02.png,857,275,1995,1829,1,4.101072311401367
converted_png/0349_03.png,1187,778,2392,3285,1,3.848428010940552
converted_png/0349_03.png,2418,1120,2877,1322,1,3.848428010940552
converted_png/0349_03.png,2790,2122,3327,3541,1,3.848428010940552
converted_png/0349_06.png,706,403,1845,1772,1,4.769698619842529
converted_png/0349_06.png,1762,1388,1995,2028,1,4.769698619842529
converted_png/0350_00.png,164,298,1707,2848,1,4.002797603607178
converted_png/0350_01.png,242,650,520,2858,1,4.345117092132568
converted_png/0350_01.png,2218,1237,3120,2517,1,4.345117092132568
converted_png/0350_01.png,1412,1514,1586,2304,1,4.345117092132568
converted_png/0350_01.png,251,3104,2678,4095,1,4.345117092132568
converted_png/0350_02.png,260,501,528,2741,1,4.5704522132873535
converted_png/0350_02.png,2652,544,3327,1845,1,4.5704522132873535
converted_png/0350_02.png,216,2666,2582,4095,1,4.5704522132873535
converted_png/0350_03.png,199,746,1863,3125,1,4.326905250549316
converted_png/0350_03.png,303,3882,450,4095,1,4.326905250549316
converted_png/0351_04.png,842,569,1995,1919,1,3.546861171722412
converted_png/0351_05.png,1560,746,3327,3146,1,5.501231670379639
converted_png/0351_06.png,1897,352,3327,3114,1,3.750842332839966
converted_png/0351_07.png,1138,255,1995,2002,1,4.336615085601807
converted_png/0352_00.png,2097,512,3327,3829,1,3.893718957901001
converted_png/0352_01.png,1179,441,1995,2277,1,4.013914585113525
converted_png/0352_02.png,1190,351,1995,2175,1,3.812814235687256
converted_png/0352_03.png,2010,693,3327,3402,1,4.353222846984863
converted_png/0353_00.png,1138,454,1995,1951,1,3.2137115001678467
converted_png/0353_01.png,1525,533,3180,3221,1,3.715397596359253
converted_png/0353_01.png,3076,3104,3327,3733,1,3.715397596359253
converted_png/0353_02.png,1949,725,3327,3178,1,3.677546501159668
converted_png/0353_03.png,982,332,1995,2201,1,3.1525259017944336
converted_png/0354_03.png,150,550,951,1951,1,4.180861473083496
converted_png/0355_01.png,398,2858,754,2986,1,6.750468254089356
converted_png/0355_04.png,1672,608,3327,3744,1,3.274026393890381
converted_png/0355_05.png,992,377,1995,991,1,3.762797117233277
converted_png/0355_05.png,930,1049,1995,2233,1,3.762797117233277
converted_png/0355_07.png,894,364,1995,1861,1,4.212147235870361
converted_png/0357_00.png,1672,309,3327,2101,1,3.5330677032470703
converted_png/0357_00.png,1863,2304,3327,3061,1,3.5330677032470703
converted_png/0357_01.png,998,211,1995,1829,1,3.4487743377685547
converted_png/0357_02.png,1092,906,2322,2634,1,3.988382339477539
converted_png/0357_02.png,2426,1056,3076,1973,1,3.988382339477539
converted_png/0357_02.png,2565,2282,3327,4095,1,3.988382339477539
converted_png/0357_03.png,722,627,1995,1964,1,4.619081497192383
converted_png/0358_03.png,728,608,2262,3136,1,4.254377365112305
converted_png/0358_03.png,277,704,598,981,1,4.254377365112305
converted_png/0358_03.png,312,2186,728,2880,1,4.254377365112305
converted_png/0358_05.png,355,330,502,672,1,4.017580986022949
converted_png/0358_05.png,1854,1248,2903,2528,1,4.017580986022949
converted_png/0358_05.png,286,3264,3327,4095,1,4.017580986022949
converted_png/0360_03.png,1568,725,3327,2602,1,3.4743776321411133
converted_png/0360_03.png,1724,2720,2773,3488,1,3.4743776321411133
converted_png/0360_03.png,2877,3104,3327,4095,1,3.4743776321411133
converted_png/0360_07.png,951,319,1995,1925,1,3.722719430923462
converted_png/0360_07.png,1148,1701,1522,2117,1,3.722719430923462
converted_png/0361_00.png,1500,502,2559,2756,1,4.505607604980469
converted_png/0361_01.png,1028,377,1889,2002,1,4.663013935089111
converted_png/0361_01.png,1555,1618,1889,2015,1,4.663013935089111
converted_png/0361_02.png,1097,358,1889,2015,1,3.707844018936157
converted_png/0361_03.png,1413,528,2559,2730,1,5.545185089111328
converted_png/0361_03.png,2133,2106,2559,2929,1,5.545185089111328
converted_png/0361_04.png,1253,467,2559,2522,1,5.281771183013916
converted_png/0362_00.png,608,537,1377,2021,1,4.789241313934326
converted_png/0362_01.png,524,211,1107,614,1,4.31447172164917
converted_png/0362_01.png,207,812,1351,2066,1,4.31447172164917
converted_png/0362_02.png,684,437,1404,1034,1,4.831321716308594
converted_png/0362_02.png,1222,1376,2218,3434,1,4.831321716308594
converted_png/0362_04.png,216,2720,563,3029,1,4.170488357543945
converted_png/0363_01.png,1153,319,1995,1772,1,3.822464942932129
converted_png/0363_02.png,1889,373,3327,2922,1,3.092724561691284
converted_png/0363_03.png,1681,906,3327,3594,1,4.50465202331543
converted_png/0364_00.png,311,243,1367,2009,1,4.806820869445801
converted_png/0364_02.png,83,364,1070,1829,1,3.272055149078369
converted_png/0364_03.png,320,821,2244,3029,1,5.184603691101074
converted_png/0365_01.png,2842,416,2964,736,1,4.151708126068115
converted_png/0365_01.png,147,576,944,1856,1,4.151708126068115
converted_png/0365_01.png,1819,2048,2270,2762,1,4.151708126068115
converted_png/0365_01.png,1551,3349,3085,4095,1,4.151708126068115
converted_png/0365_02.png,894,595,1995,1983,1,3.0564796924591064
converted_png/0365_03.png,502,277,1126,1141,1,4.725707054138184
converted_png/0365_03.png,2851,426,2972,917,1,4.725707054138184
converted_png/0365_03.png,762,874,1767,2197,1,4.725707054138184
converted_png/0365_03.png,1603,2837,3120,4095,1,4.725707054138184
converted_png/0365_05.png,1412,640,2998,2197,1,3.9175872802734375
converted_png/0365_05.png,1404,2389,2409,3573,1,3.9175872802734375
converted_png/0365_05.png,2816,2517,3327,3562,1,3.9175872802734375
converted_png/0365_06.png,836,377,1756,1842,1,4.444039344787598
converted_png/0365_06.png,847,1433,1190,2047,1,4.444039344787598
converted_png/0365_06.png,1658,1439,1995,2079,1,4.444039344787598
converted_png/0365_07.png,1658,204,1840,665,1,4.059142112731934
converted_png/0365_07.png,457,531,1060,1311,1,4.059142112731934
converted_png/0365_07.png,998,1298,1995,2456,1,4.059142112731934
converted_png/0366_00.png,390,661,2530,3328,1,5.944674015045166
converted_png/0366_00.png,355,2293,814,3029,1,5.944674015045166
converted_png/0366_01.png,155,467,1481,1855,1,4.809162139892578
converted_png/0366_01.png,181,1177,306,1657,1,4.809162139892578
converted_png/0366_02.png,182,597,2435,3221,1,3.931984901428223
converted_png/0366_02.png,277,2080,658,2848,1,3.931984901428223
converted_png/0366_03.png,447,537,1522,2060,1,6.039770603179932
converted_png/0366_03.png,254,1484,478,1740,1,6.039770603179932
converted_png/0367_01.png,774,396,1746,2098,1,5.1203436851501465
converted_png/0367_01.png,187,1286,369,1657,1,5.1203436851501465
converted_png/0367_01.png,634,1727,873,2034,1,5.1203436851501465
converted_png/0367_03.png,346,362,736,917,1,3.5561716556549072
converted_png/0367_03.png,1170,736,2990,3178,1,3.5561716556549072
converted_png/0368_01.png,317,524,810,978,1,3.756755352020264
converted_png/0368_01.png,644,652,1341,2060,1,3.756755352020264
converted_png/0368_02.png,563,704,2192,3434,1,3.599552154541016
converted_png/0368_03.png,618,543,1247,1759,1,3.301222085952759
converted_png/0369_00.png,1681,576,3327,3253,1,5.082515239715576
converted_png/0369_03.png,1179,479,1995,2456,1,3.6290783882141113
converted_png/0369_04.png,1008,332,1855,1510,1,5.244568347930908
converted_png/0369_04.png,1205,1260,1995,1925,1,5.244568347930908
converted_png/0369_05.png,2001,768,3327,3541,1,3.182189702987671
converted_png/0370_01.png,519,377,1548,1938,1,3.447303771972656
converted_png/0370_03.png,606,682,2539,3338,1,4.86583137512207
converted_png/0371_00.png,303,757,476,2698,1,4.231462001800537
converted_png/0371_00.png,1447,1397,1941,1941,1,4.231462001800537
converted_png/0371_00.png,2686,2069,3327,3552,1,4.231462001800537
converted_png/0371_00.png,1395,2122,1612,2954,1,4.231462001800537
converted_png/0371_00.png,268,3093,2721,4095,1,4.231462001800537
converted_png/0371_01.png,878,710,1252,1106,1,5.346815586090088
converted_png/0371_01.png,1600,1209,1995,2137,1,5.346815586090088
converted_png/0371_01.png,140,1842,1647,2456,1,5.346815586090088
converted_png/0371_04.png,233,586,2036,3104,1,3.8170745372772217
converted_png/0372_02.png,1138,403,1995,2066,1,3.056670904159546
converted_png/0372_07.png,1802,736,3327,3189,1,3.581860542297364
converted_png/0373_00.png,615,277,1144,640,1,5.33155632019043
converted_png/0373_00.png,1586,1024,2738,2816,1,5.33155632019043
converted_png/0373_00.png,493,1141,1430,1909,1,5.33155632019043
converted_png/0373_00.png,372,2432,1421,3061,1,5.33155632019043
converted_png/0373_01.png,909,531,1533,1913,1,4.349832534790039
converted_png/0373_02.png,1352,661,2600,3370,1,3.212991714477539
converted_png/0373_02.png,762,3168,1074,3317,1,3.212991714477539
converted_png/0373_02.png,303,3178,615,3658,1,3.212991714477539
converted_png/0373_04.png,519,121,1205,678,1,4.06419563293457
converted_png/0373_04.png,556,767,1668,2009,1,4.06419563293457
converted_png/0373_04.png,961,1701,1179,2002,1,4.06419563293457
converted_png/0373_05.png,1092,1237,2799,3466,1,3.3366236686706543
converted_png/0374_00.png,124,2021,353,2277,1,3.247605323791504
converted_png/0374_03.png,216,3338,615,3829,1,3.98263955116272
converted_png/0375_02.png,2001,746,3327,3765,1,4.531877040863037
converted_png/0375_04.png,1153,531,1995,2092,1,4.731459617614746
converted_png/0375_06.png,1949,522,3327,3104,1,3.0339088439941406
converted_png/0376_00.png,1837,469,3327,3328,1,5.363699436187744
converted_png/0376_02.png,2097,565,3327,3370,1,3.384286403656006
converted_png/0376_03.png,233,768,1897,3424,1,5.675557613372803
converted_png/0376_05.png,1179,345,1995,1938,1,3.3528685569763184
converted_png/0376_08.png,1091,339,1995,1791,1,5.303347110748291
converted_png/0377_00.png,1034,307,1995,1785,1,4.2142333984375
converted_png/0377_01.png,1360,714,3327,3050,1,5.453953742980957
converted_png/0377_01.png,2981,2293,3327,2720,1,5.453953742980957
converted_png/0377_02.png,1819,405,3327,2976,1,3.934932231903076
converted_png/0377_03.png,831,390,1995,1791,1,5.634632587432861
converted_png/0378_00.png,1008,217,1995,1810,1,4.564530849456787
converted_png/0378_01.png,1412,320,2782,3157,1,4.324640274047852
converted_png/0378_02.png,868,204,1725,2028,1,3.854371309280396
converted_png/0378_03.png,1915,330,3327,3189,1,3.046642303466797
converted_png/0379_03.png,166,2374,720,3033,1,3.565438032150269
converted_png/0380_01.png,190,800,1941,3093,1,4.512032985687256
converted_png/0380_01.png,268,2688,563,3317,1,4.512032985687256
